,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,experiment,hid,pid,sid,uid
2548,354.825299978,0.00169992446899,0.00149989128113,319.390200138,0.059700012207,0.914700031281,exp5,campuscluster.illinois.edu,pilot.0000,rp.session.radical.mturilli.017087.0010,unit.000068
2549,469.469900131,0.00250005722046,0.0019998550415,405.166000128,0.059700012207,0.914100170135,exp5,CRUSH.OSG,pilot.0027,rp.session.radical.mturilli.017087.0010,unit.000069
2550,313.310500145,0.00160002708435,0.00179982185364,301.235200167,0.059700012207,0.913599967957,exp5,CRUSH.OSG,pilot.0022,rp.session.radical.mturilli.017087.0010,unit.000070
2551,202.199800014,0.00129985809326,0.00149989128113,183.392500162,0.059700012207,0.913000106812,exp5,CRUSH.OSG,pilot.0025,rp.session.radical.mturilli.017087.0010,unit.000071
2552,438.445199966,0.00150012969971,0.00200009346008,466.340799809,0.059700012207,0.912500143051,exp5,CRUSH.OSG,pilot.0005,rp.session.radical.mturilli.017087.0010,unit.000072
2553,331.666800022,0.00169992446899,0.0179998874664,324.631200075,0.059700012207,0.911900043488,exp5,campuscluster.illinois.edu,pilot.0000,rp.session.radical.mturilli.017087.0010,unit.000073
2554,411.407799959,0.00169992446899,0.00250005722046,449.448799849,0.059700012207,0.911400079727,exp5,CRUSH.OSG,pilot.0018,rp.session.radical.mturilli.017087.0010,unit.000074
2555,439.459699869,0.00209999084473,0.00170016288757,423.09920001,0.059700012207,0.910799980164,exp5,CRUSH.OSG,pilot.0020,rp.session.radical.mturilli.017087.0010,unit.000075
2556,551.548899889,0.00189995765686,0.00330018997192,758.750999928,0.059700012207,0.910200119019,exp5,CRUSH.OSG,pilot.0023,rp.session.radical.mturilli.017087.0010,unit.000076
2557,541.539000034,0.00169992446899,0.00180006027222,554.794100046,0.059700012207,0.909700155258,exp5,CRUSH.OSG,pilot.0016,rp.session.radical.mturilli.017087.0010,unit.000077
2558,359.586099863,0.00149989128113,0.00150012969971,341.809700012,0.059700012207,0.909200191498,exp5,campuscluster.illinois.edu,pilot.0001,rp.session.radical.mturilli.017087.0010,unit.000078
2559,438.436699867,0.00170016288757,0.00160002708435,408.027699947,0.059700012207,0.908699989319,exp5,CRUSH.OSG,pilot.0017,rp.session.radical.mturilli.017087.0010,unit.000079
2560,530.402100086,0.00200009346008,0.00189995765686,0.0010998249054,0.059700012207,0.908300161362,exp5,CRUSH.OSG,pilot.0027,rp.session.radical.mturilli.017087.0010,unit.000080
2561,444.451300144,0.00200009346008,0.00289988517761,530.407799959,0.059700012207,0.907900094986,exp5,CRUSH.OSG,pilot.0027,rp.session.radical.mturilli.017087.0010,unit.000081
2562,664.601599932,0.00269985198975,0.00189995765686,0.00100016593933,0.059700012207,0.90750002861,exp5,CRUSH.OSG,pilot.0024,rp.session.radical.mturilli.017087.0010,unit.000082
2563,597.602100134,0.00269985198975,0.00219988822937,664.608100176,0.059700012207,0.90700006485,exp5,CRUSH.OSG,pilot.0024,rp.session.radical.mturilli.017087.0010,unit.000083
2564,792.981699944,0.00270009040833,0.00219988822937,0.00139999389648,0.059700012207,0.906500101089,exp5,CRUSH.OSG,pilot.0023,rp.session.radical.mturilli.017087.0010,unit.000084
2565,475.664299965,0.00230002403259,0.00250005722046,0.000999927520752,0.059700012207,0.906000137329,exp5,CRUSH.OSG,pilot.0005,rp.session.radical.mturilli.017087.0010,unit.000085
2566,452.450299978,0.00230002403259,0.00200009346008,475.671299934,0.059700012207,0.905500173569,exp5,CRUSH.OSG,pilot.0005,rp.session.radical.mturilli.017087.0010,unit.000086
2567,548.611200094,0.00270009040833,0.00230002403259,0.000999927520752,0.059700012207,0.904900074005,exp5,CRUSH.OSG,pilot.0031,rp.session.radical.mturilli.017087.0010,unit.000087
2568,600.467300177,0.00289988517761,0.00250005722046,0.00149989128113,0.059700012207,0.904200077057,exp5,CRUSH.OSG,pilot.0026,rp.session.radical.mturilli.017087.0010,unit.000088
2569,655.656100035,0.00270009040833,0.00209999084473,792.990799904,0.059700012207,0.903400182724,exp5,CRUSH.OSG,pilot.0023,rp.session.radical.mturilli.017087.0010,unit.000089
2570,338.552899837,0.00169992446899,0.00119996070862,356.602800131,0.059700012207,0.902899980545,exp5,campuscluster.illinois.edu,pilot.0001,rp.session.radical.mturilli.017087.0010,unit.000090
2571,462.460399866,0.00229978561401,0.00169992446899,475.170100212,0.059700012207,0.902400016785,exp5,CRUSH.OSG,pilot.0029,rp.session.radical.mturilli.017087.0010,unit.000091
2572,429.423099995,0.0019998550415,0.00200009346008,534.746200085,0.059700012207,0.901900053024,exp5,CRUSH.OSG,pilot.0005,rp.session.radical.mturilli.017087.0010,unit.000092
2573,199.20179987,0.0012001991272,0.00130009651184,192.66689992,0.059700012207,0.901300191879,exp5,CRUSH.OSG,pilot.0025,rp.session.radical.mturilli.017087.0010,unit.000093
2574,324.489300013,0.00189995765686,0.00230002403259,308.421999931,0.059700012207,0.9007999897,exp5,campuscluster.illinois.edu,pilot.0000,rp.session.radical.mturilli.017087.0010,unit.000094
2575,442.44569993,0.00189995765686,0.00180006027222,443.698699951,0.059700012207,0.90030002594,exp5,CRUSH.OSG,pilot.0027,rp.session.radical.mturilli.017087.0010,unit.000095
2576,545.539599895,0.00189995765686,0.00190019607544,458.456399918,0.059700012207,0.89980006218,exp5,CRUSH.OSG,pilot.0013,rp.session.radical.mturilli.017087.0010,unit.000096
2577,474.482599974,0.00180006027222,0.0025999546051,415.474900007,0.059700012207,0.899100065231,exp5,CRUSH.OSG,pilot.0028,rp.session.radical.mturilli.017087.0010,unit.000097
2578,456.462500095,0.00170016288757,0.00200009346008,535.495299816,0.059700012207,0.898600101471,exp5,CRUSH.OSG,pilot.0016,rp.session.radical.mturilli.017087.0010,unit.000098
2579,684.684999943,0.0019998550415,0.00160002708435,526.299600124,0.059700012207,0.898000001907,exp5,CRUSH.OSG,pilot.0020,rp.session.radical.mturilli.017087.0010,unit.000099
2580,425.43200016,0.00180006027222,0.00160002708435,438.698099852,0.059700012207,0.897500038147,exp5,CRUSH.OSG,pilot.0030,rp.session.radical.mturilli.017087.0010,unit.000100
2581,504.502799988,0.00209999084473,0.00209999084473,560.202300072,0.059700012207,0.897000074387,exp5,CRUSH.OSG,pilot.0024,rp.session.radical.mturilli.017087.0010,unit.000101
2582,310.309700012,0.00169992446899,0.00169992446899,307.415400028,0.059700012207,0.896500110626,exp5,CRUSH.OSG,pilot.0022,rp.session.radical.mturilli.017087.0010,unit.000102
2583,331.6802001,0.00149989128113,0.00129985809326,349.108800173,0.059700012207,0.896000146866,exp5,campuscluster.illinois.edu,pilot.0000,rp.session.radical.mturilli.017087.0010,unit.000103
2584,456.462499857,0.00189995765686,0.00189995765686,471.390700102,0.059700012207,0.895500183105,exp5,CRUSH.OSG,pilot.0005,rp.session.radical.mturilli.017087.0010,unit.000104
2585,420.422499895,0.00169992446899,0.00160002708435,412.759400129,0.059700012207,0.894999980927,exp5,CRUSH.OSG,pilot.0017,rp.session.radical.mturilli.017087.0010,unit.000105
2586,196.193799973,0.00130009651184,0.00149989128113,188.040199995,0.059700012207,0.894600152969,exp5,CRUSH.OSG,pilot.0025,rp.session.radical.mturilli.017087.0010,unit.000106
2587,374.629900217,0.00150012969971,0.00379991531372,351.932899952,0.059700012207,0.894100189209,exp5,campuscluster.illinois.edu,pilot.0001,rp.session.radical.mturilli.017087.0010,unit.000107
2588,438.442699909,0.00160002708435,0.00169992446899,428.623700142,0.059700012207,0.89359998703,exp5,CRUSH.OSG,pilot.0029,rp.session.radical.mturilli.017087.0010,unit.000108
2589,630.631199837,0.00180006027222,0.00180006027222,565.631000042,0.059700012207,0.893000125885,exp5,CRUSH.OSG,pilot.0013,rp.session.radical.mturilli.017087.0010,unit.000109
2590,319.563999891,0.00250005722046,0.00139999389648,309.857800007,0.059700012207,0.892199993134,exp5,campuscluster.illinois.edu,pilot.0000,rp.session.radical.mturilli.017087.0010,unit.000110
2591,203.200700045,0.00119996070862,0.00130009651184,196.362499952,0.059700012207,0.891499996185,exp5,CRUSH.OSG,pilot.0025,rp.session.radical.mturilli.017087.0010,unit.000111
2592,287.398499966,0.00139999389648,0.0010998249054,278.474000216,0.059700012207,0.89090013504,exp5,campuscluster.illinois.edu,pilot.0000,rp.session.radical.mturilli.017087.0010,unit.000112
2593,542.568099976,0.00190019607544,0.00169992446899,575.454699993,0.059700012207,0.89040017128,exp5,CRUSH.OSG,pilot.0026,rp.session.radical.mturilli.017087.0010,unit.000113
2594,463.464399815,0.00179982185364,0.00270009040833,450.88470006,0.059700012207,0.889800071716,exp5,CRUSH.OSG,pilot.0021,rp.session.radical.mturilli.017087.0010,unit.000114
2595,311.315700054,0.00160002708435,0.00149989128113,306.638400078,0.059700012207,0.889300107956,exp5,CRUSH.OSG,pilot.0022,rp.session.radical.mturilli.017087.0010,unit.000115
2596,540.551200151,0.00169992446899,0.00180006027222,613.04189992,0.059700012207,0.888800144196,exp5,CRUSH.OSG,pilot.0016,rp.session.radical.mturilli.017087.0010,unit.000116
2597,197.194999933,0.0012001991272,0.00149989128113,191.605499983,0.059700012207,0.888300180435,exp5,CRUSH.OSG,pilot.0025,rp.session.radical.mturilli.017087.0010,unit.000117
2598,504.501799822,0.00230002403259,0.00190019607544,502.078699827,0.059700012207,0.887500047684,exp5,CRUSH.OSG,pilot.0024,rp.session.radical.mturilli.017087.0010,unit.000118
2599,449.404399872,0.00230002403259,0.00209999084473,0.000900030136108,0.059700012207,0.88639998436,exp5,CRUSH.OSG,pilot.0018,rp.session.radical.mturilli.017087.0010,unit.000119
2600,314.398599863,0.00129985809326,0.00160002708435,307.325400114,0.059700012207,0.885300159454,exp5,campuscluster.illinois.edu,pilot.0000,rp.session.radical.mturilli.017087.0010,unit.000120
2601,454.451900005,0.00169992446899,0.00220012664795,431.867599964,0.059700012207,0.884500026703,exp5,CRUSH.OSG,pilot.0021,rp.session.radical.mturilli.017087.0010,unit.000121
2602,368.654900074,0.00180006027222,0.00149989128113,344.454200029,0.059700012207,0.884000062943,exp5,campuscluster.illinois.edu,pilot.0001,rp.session.radical.mturilli.017087.0010,unit.000122
2603,745.741299868,0.00189995765686,0.00230002403259,612.703900099,0.059700012207,0.883599996567,exp5,CRUSH.OSG,pilot.0023,rp.session.radical.mturilli.017087.0010,unit.000123
2604,195.192699909,0.0012001991272,0.00160002708435,193.168799877,0.059700012207,0.88320016861,exp5,CRUSH.OSG,pilot.0025,rp.session.radical.mturilli.017087.0010,unit.000124
2605,415.431600094,0.00209999084473,0.00169992446899,423.57159996,0.059700012207,0.882800102234,exp5,CRUSH.OSG,pilot.0029,rp.session.radical.mturilli.017087.0010,unit.000125
2606,313.317399979,0.00160002708435,0.00150012969971,303.289399862,0.059700012207,0.882400035858,exp5,CRUSH.OSG,pilot.0022,rp.session.radical.mturilli.017087.0010,unit.000126
2607,510.509500027,0.00170016288757,0.00159978866577,622.569900036,0.059700012207,0.881999969482,exp5,CRUSH.OSG,pilot.0030,rp.session.radical.mturilli.017087.0010,unit.000127
2608,466.46420002,0.00230002403259,0.00179982185364,446.486799955,0.059700012207,0.881600141525,exp5,CRUSH.OSG,pilot.0020,rp.session.radical.mturilli.017087.0010,unit.000128
2609,311.308199883,0.00150012969971,0.00200009346008,297.487699986,0.059700012207,0.881000041962,exp5,CRUSH.OSG,pilot.0022,rp.session.radical.mturilli.017087.0010,unit.000129
2610,440.438499928,0.0019998550415,0.00180006027222,512.565299988,0.059700012207,0.880400180817,exp5,CRUSH.OSG,pilot.0005,rp.session.radical.mturilli.017087.0010,unit.000130
2611,312.327499866,0.00160002708435,0.00160002708435,272.53640008,0.059700012207,0.879600048065,exp5,CRUSH.OSG,pilot.0022,rp.session.radical.mturilli.017087.0010,unit.000131
2612,407.437900066,0.00180006027222,0.00230002403259,411.24849987,0.059700012207,0.879100084305,exp5,CRUSH.OSG,pilot.0021,rp.session.radical.mturilli.017087.0010,unit.000132
2613,481.480699778,0.00219988822937,0.00160002708435,500.657200098,0.059700012207,0.878700017929,exp5,CRUSH.OSG,pilot.0031,rp.session.radical.mturilli.017087.0010,unit.000133
2614,435.438099861,0.00169992446899,0.00170016288757,420.367399931,0.059700012207,0.878300189972,exp5,CRUSH.OSG,pilot.0017,rp.session.radical.mturilli.017087.0010,unit.000134
2615,195.203099966,0.00119996070862,0.00119996070862,192.492300034,0.059700012207,0.877799987793,exp5,CRUSH.OSG,pilot.0025,rp.session.radical.mturilli.017087.0010,unit.000135
2616,357.67599988,0.00139999389648,0.00150012969971,375.436699867,0.059700012207,0.877400159836,exp5,campuscluster.illinois.edu,pilot.0001,rp.session.radical.mturilli.017087.0010,unit.000136
2617,417.423900127,0.00200009346008,0.00129985809326,423.983700037,0.059700012207,0.87700009346,exp5,CRUSH.OSG,pilot.0029,rp.session.radical.mturilli.017087.0010,unit.000137
2618,198.195899963,0.00119996070862,0.00139999389648,195.220100164,0.059700012207,0.8765001297,exp5,CRUSH.OSG,pilot.0025,rp.session.radical.mturilli.017087.0010,unit.000138
2619,502.498100042,0.00180006027222,0.00169992446899,539.00090003,0.059700012207,0.876100063324,exp5,CRUSH.OSG,pilot.0013,rp.session.radical.mturilli.017087.0010,unit.000139
2620,198.195800066,0.00130009651184,0.00149989128113,185.852200031,0.059700012207,0.875699996948,exp5,CRUSH.OSG,pilot.0025,rp.session.radical.mturilli.017087.0010,unit.000140
2621,446.456600189,0.00170016288757,0.0019998550415,461.003299952,0.059700012207,0.875300168991,exp5,CRUSH.OSG,pilot.0027,rp.session.radical.mturilli.017087.0010,unit.000141
2622,357.614400148,0.00180006027222,0.00119996070862,347.77579999,0.059700012207,0.874900102615,exp5,campuscluster.illinois.edu,pilot.0001,rp.session.radical.mturilli.017087.0010,unit.000142
2623,633.630200148,0.00209999084473,0.0019998550415,454.143000126,0.059700012207,0.874400138855,exp5,CRUSH.OSG,pilot.0030,rp.session.radical.mturilli.017087.0010,unit.000143
2624,505.506199837,0.00220012664795,0.00200009346008,622.987999916,0.059700012207,0.874000072479,exp5,CRUSH.OSG,pilot.0024,rp.session.radical.mturilli.017087.0010,unit.000144
2625,427.44900012,0.00189995765686,0.00180006027222,409.395699978,0.059700012207,0.873600006104,exp5,CRUSH.OSG,pilot.0029,rp.session.radical.mturilli.017087.0010,unit.000145
2626,555.551900148,0.00220012664795,0.00179982185364,477.464900017,0.059700012207,0.873100042343,exp5,CRUSH.OSG,pilot.0031,rp.session.radical.mturilli.017087.0010,unit.000146
2627,586.583800077,0.0019998550415,0.00209999084473,900.430500031,0.059700012207,0.872699975967,exp5,CRUSH.OSG,pilot.0026,rp.session.radical.mturilli.017087.0010,unit.000147
2628,444.440900087,0.00160002708435,0.00239992141724,397.680999994,0.059700012207,0.87230014801,exp5,CRUSH.OSG,pilot.0021,rp.session.radical.mturilli.017087.0010,unit.000148
2629,317.458499908,0.00139999389648,0.00200009346008,319.425600052,0.059700012207,0.871900081635,exp5,campuscluster.illinois.edu,pilot.0000,rp.session.radical.mturilli.017087.0010,unit.000149
2630,513.514600039,0.00230002403259,0.00189995765686,588.628199816,0.059700012207,0.871500015259,exp5,CRUSH.OSG,pilot.0031,rp.session.radical.mturilli.017087.0010,unit.000150
2631,196.213000059,0.00119996070862,0.00139999389648,190.861500025,0.059700012207,0.871100187302,exp5,CRUSH.OSG,pilot.0025,rp.session.radical.mturilli.017087.0010,unit.000151
2632,303.298399925,0.00150012969971,0.00180006027222,299.370699883,0.059700012207,0.870599985123,exp5,CRUSH.OSG,pilot.0022,rp.session.radical.mturilli.017087.0010,unit.000152
2633,616.63499999,0.00139999389648,0.00209999084473,525.323699951,0.059700012207,0.870200157166,exp5,CRUSH.OSG,pilot.0030,rp.session.radical.mturilli.017087.0010,unit.000153
2634,425.421499968,0.00139999389648,0.00209999084473,395.394600153,0.059700012207,0.86980009079,exp5,CRUSH.OSG,pilot.0018,rp.session.radical.mturilli.017087.0010,unit.000154
2635,342.539699793,0.00139999389648,0.00140023231506,329.463399887,0.059700012207,0.869199991226,exp5,campuscluster.illinois.edu,pilot.0001,rp.session.radical.mturilli.017087.0010,unit.000155
2636,425.421900034,0.00200009346008,0.0025999546051,367.68509984,0.059700012207,0.868300199509,exp5,CRUSH.OSG,pilot.0017,rp.session.radical.mturilli.017087.0010,unit.000156
2637,500.496600151,0.00219988822937,0.00209999084473,521.566200018,0.059700012207,0.867500066757,exp5,CRUSH.OSG,pilot.0024,rp.session.radical.mturilli.017087.0010,unit.000157
2638,310.310800076,0.00130009651184,0.00250005722046,294.395999908,0.059700012207,0.866800069809,exp5,CRUSH.OSG,pilot.0022,rp.session.radical.mturilli.017087.0010,unit.000158
2639,422.42110014,0.00179982185364,0.0019998550415,463.957100153,0.059700012207,0.866100072861,exp5,CRUSH.OSG,pilot.0021,rp.session.radical.mturilli.017087.0010,unit.000159
2640,450.449400187,0.00160002708435,0.00209999084473,423.787899971,0.059700012207,0.865499973297,exp5,CRUSH.OSG,pilot.0018,rp.session.radical.mturilli.017087.0010,unit.000160
2641,510.508599997,0.0019998550415,0.00240015983582,500.598099947,0.059700012207,0.865000009537,exp5,CRUSH.OSG,pilot.0016,rp.session.radical.mturilli.017087.0010,unit.000161
2642,455.458899975,0.00219988822937,0.00209999084473,463.394000053,0.059700012207,0.86460018158,exp5,CRUSH.OSG,pilot.0027,rp.session.radical.mturilli.017087.0010,unit.000162
2643,475.486199856,0.00190019607544,0.0025999546051,452.688699961,0.059700012207,0.864099979401,exp5,CRUSH.OSG,pilot.0021,rp.session.radical.mturilli.017087.0010,unit.000163
2644,472.479199886,0.0019998550415,0.00149989128113,448.581800222,0.059700012207,0.863700151443,exp5,CRUSH.OSG,pilot.0029,rp.session.radical.mturilli.017087.0010,unit.000164
2645,464.460700035,0.00180006027222,0.00250005722046,457.482300043,0.059700012207,0.863300085068,exp5,CRUSH.OSG,pilot.0021,rp.session.radical.mturilli.017087.0010,unit.000165
2646,313.322799921,0.00160002708435,0.00160002708435,296.783499956,0.059700012207,0.862800121307,exp5,CRUSH.OSG,pilot.0022,rp.session.radical.mturilli.017087.0010,unit.000166
2647,533.535300016,0.00169992446899,0.00179982185364,528.194300175,0.059700012207,0.862400054932,exp5,CRUSH.OSG,pilot.0016,rp.session.radical.mturilli.017087.0010,unit.000167
2648,623.62319994,0.00179982185364,0.00180006027222,505.815500021,0.059700012207,0.861999988556,exp5,CRUSH.OSG,pilot.0016,rp.session.radical.mturilli.017087.0010,unit.000168
2649,413.410399914,0.00290012359619,0.00180006027222,456.66869998,0.059700012207,0.861600160599,exp5,CRUSH.OSG,pilot.0017,rp.session.radical.mturilli.017087.0010,unit.000169
